audio_id,filename,path,class_label,duration,sampling_rate,channels,recording_environment,recording_device,source_distance,is_original,dataset_split
aggression_0237,aggression_0237.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0237.wav,aggression,3.0,16000,1,,,,1,train
gunshot_0012,gunshot_0012.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0012.wav,gunshot,3.0,16000,1,,,,1,train
vehicle_horn_0036,vehicle_horn_0036.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0036.wav,vehicle_horn,3.0,16000,1,,,,1,train
panic_scream_0274,panic_scream_0274.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0274.wav,panic_scream,3.0,16000,1,,,,1,train
glass_breaking_0015,glass_breaking_0015.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0015.wav,glass_breaking,3.0,16000,1,,,,1,train
aggression_0087,aggression_0087.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0087.wav,aggression,3.0,16000,1,,,,1,train
panic_scream_0165,panic_scream_0165.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0165.wav,panic_scream,3.0,16000,1,,,,1,train
machinery_fault_0180,machinery_fault_0180.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0180.wav,machinery_fault,3.0,16000,1,,,,1,train
panic_scream_0246,panic_scream_0246.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0246.wav,panic_scream,3.0,16000,1,,,,1,train
animal_sound_0176,animal_sound_0176.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0176.wav,animal_sound,3.0,16000,1,,,,1,train
aggression_0098,aggression_0098.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0098.wav,aggression,3.0,16000,1,,,,1,train
glass_breaking_0150,glass_breaking_0150.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0150.wav,glass_breaking,3.0,16000,1,,,,1,train
vehicle_horn_0200,vehicle_horn_0200.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0200.wav,vehicle_horn,3.0,16000,1,,,,1,train
gunshot_0185,gunshot_0185.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0185.wav,gunshot,3.0,16000,1,,,,1,train
vehicle_horn_0226,vehicle_horn_0226.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0226.wav,vehicle_horn,3.0,16000,1,,,,1,train
glass_breaking_0029,glass_breaking_0029.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0029.wav,glass_breaking,3.0,16000,1,,,,1,train
machinery_fault_0042,machinery_fault_0042.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0042.wav,machinery_fault,3.0,16000,1,,,,1,train
machinery_fault_0041,machinery_fault_0041.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0041.wav,machinery_fault,3.0,16000,1,,,,1,train
alarm_siren_0117,alarm_siren_0117.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0117.wav,alarm_siren,3.0,16000,1,,,,1,train
alarm_siren_0266,alarm_siren_0266.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0266.wav,alarm_siren,3.0,16000,1,,,,1,train
machinery_fault_0174,machinery_fault_0174.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0174.wav,machinery_fault,3.0,16000,1,,,,1,train
aggression_0029,aggression_0029.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0029.wav,aggression,3.0,16000,1,,,,1,train
glass_breaking_0114,glass_breaking_0114.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0114.wav,glass_breaking,3.0,16000,1,,,,1,train
machinery_fault_0142,machinery_fault_0142.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0142.wav,machinery_fault,3.0,16000,1,,,,1,train
panic_scream_0043,panic_scream_0043.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0043.wav,panic_scream,3.0,16000,1,,,,1,train
animal_sound_0202,animal_sound_0202.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0202.wav,animal_sound,3.0,16000,1,,,,1,train
gunshot_0258,gunshot_0258.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0258.wav,gunshot,3.0,16000,1,,,,1,train
background_noise_0188,background_noise_0188.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0188.wav,background_noise,3.0,16000,1,,,,1,train
aggression_0136,aggression_0136.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0136.wav,aggression,3.0,16000,1,,,,1,train
panic_scream_0266,panic_scream_0266.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0266.wav,panic_scream,3.0,16000,1,,,,1,train
animal_sound_0062,animal_sound_0062.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0062.wav,animal_sound,3.0,16000,1,,,,1,train
panic_scream_0115,panic_scream_0115.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0115.wav,panic_scream,3.0,16000,1,,,,1,train
aggression_0289,aggression_0289.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0289.wav,aggression,3.0,16000,1,,,,1,train
panic_scream_0283,panic_scream_0283.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0283.wav,panic_scream,3.0,16000,1,,,,1,train
gunshot_0141,gunshot_0141.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0141.wav,gunshot,3.0,16000,1,,,,1,train
gunshot_0223,gunshot_0223.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0223.wav,gunshot,3.0,16000,1,,,,1,train
aggression_0295,aggression_0295.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0295.wav,aggression,3.0,16000,1,,,,1,train
machinery_fault_0156,machinery_fault_0156.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0156.wav,machinery_fault,3.0,16000,1,,,,1,train
panic_scream_0260,panic_scream_0260.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0260.wav,panic_scream,3.0,16000,1,,,,1,train
alarm_siren_0014,alarm_siren_0014.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0014.wav,alarm_siren,3.0,16000,1,,,,1,train
alarm_siren_0138,alarm_siren_0138.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0138.wav,alarm_siren,3.0,16000,1,,,,1,train
aggression_0278,aggression_0278.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0278.wav,aggression,3.0,16000,1,,,,1,train
glass_breaking_0111,glass_breaking_0111.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0111.wav,glass_breaking,3.0,16000,1,,,,1,train
glass_breaking_0279,glass_breaking_0279.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0279.wav,glass_breaking,3.0,16000,1,,,,1,train
machinery_fault_0051,machinery_fault_0051.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0051.wav,machinery_fault,3.0,16000,1,,,,1,train
vehicle_horn_0031,vehicle_horn_0031.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0031.wav,vehicle_horn,3.0,16000,1,,,,1,train
glass_breaking_0122,glass_breaking_0122.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0122.wav,glass_breaking,3.0,16000,1,,,,1,train
animal_sound_0045,animal_sound_0045.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0045.wav,animal_sound,3.0,16000,1,,,,1,train
panic_scream_0291,panic_scream_0291.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0291.wav,panic_scream,3.0,16000,1,,,,1,train
panic_scream_0039,panic_scream_0039.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0039.wav,panic_scream,3.0,16000,1,,,,1,train
vehicle_horn_0248,vehicle_horn_0248.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0248.wav,vehicle_horn,3.0,16000,1,,,,1,train
background_noise_0259,background_noise_0259.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0259.wav,background_noise,3.0,16000,1,,,,1,train
panic_scream_0123,panic_scream_0123.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0123.wav,panic_scream,3.0,16000,1,,,,1,train
background_noise_0063,background_noise_0063.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0063.wav,background_noise,3.0,16000,1,,,,1,train
vehicle_horn_0262,vehicle_horn_0262.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0262.wav,vehicle_horn,3.0,16000,1,,,,1,train
glass_breaking_0011,glass_breaking_0011.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0011.wav,glass_breaking,3.0,16000,1,,,,1,train
glass_breaking_0246,glass_breaking_0246.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0246.wav,glass_breaking,3.0,16000,1,,,,1,train
animal_sound_0260,animal_sound_0260.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0260.wav,animal_sound,3.0,16000,1,,,,1,train
animal_sound_0210,animal_sound_0210.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0210.wav,animal_sound,3.0,16000,1,,,,1,train
alarm_siren_0297,alarm_siren_0297.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0297.wav,alarm_siren,3.0,16000,1,,,,1,train
gunshot_0270,gunshot_0270.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0270.wav,gunshot,3.0,16000,1,,,,1,train
background_noise_0001,background_noise_0001.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0001.wav,background_noise,3.0,16000,1,,,,1,train
aggression_0171,aggression_0171.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0171.wav,aggression,3.0,16000,1,,,,1,train
animal_sound_0087,animal_sound_0087.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0087.wav,animal_sound,3.0,16000,1,,,,1,train
vehicle_horn_0229,vehicle_horn_0229.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0229.wav,vehicle_horn,3.0,16000,1,,,,1,train
machinery_fault_0233,machinery_fault_0233.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0233.wav,machinery_fault,3.0,16000,1,,,,1,train
aggression_0102,aggression_0102.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0102.wav,aggression,3.0,16000,1,,,,1,train
gunshot_0286,gunshot_0286.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0286.wav,gunshot,3.0,16000,1,,,,1,train
vehicle_horn_0233,vehicle_horn_0233.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0233.wav,vehicle_horn,3.0,16000,1,,,,1,train
alarm_siren_0124,alarm_siren_0124.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0124.wav,alarm_siren,3.0,16000,1,,,,1,train
vehicle_horn_0028,vehicle_horn_0028.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0028.wav,vehicle_horn,3.0,16000,1,,,,1,train
panic_scream_0218,panic_scream_0218.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0218.wav,panic_scream,3.0,16000,1,,,,1,train
animal_sound_0277,animal_sound_0277.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0277.wav,animal_sound,3.0,16000,1,,,,1,train
gunshot_0163,gunshot_0163.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0163.wav,gunshot,3.0,16000,1,,,,1,train
glass_breaking_0204,glass_breaking_0204.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0204.wav,glass_breaking,3.0,16000,1,,,,1,train
vehicle_horn_0161,vehicle_horn_0161.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0161.wav,vehicle_horn,3.0,16000,1,,,,1,train
alarm_siren_0101,alarm_siren_0101.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0101.wav,alarm_siren,3.0,16000,1,,,,1,train
panic_scream_0017,panic_scream_0017.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0017.wav,panic_scream,3.0,16000,1,,,,1,train
background_noise_0136,background_noise_0136.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0136.wav,background_noise,3.0,16000,1,,,,1,train
panic_scream_0061,panic_scream_0061.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0061.wav,panic_scream,3.0,16000,1,,,,1,train
machinery_fault_0243,machinery_fault_0243.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0243.wav,machinery_fault,3.0,16000,1,,,,1,train
alarm_siren_0102,alarm_siren_0102.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0102.wav,alarm_siren,3.0,16000,1,,,,1,train
vehicle_horn_0125,vehicle_horn_0125.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0125.wav,vehicle_horn,3.0,16000,1,,,,1,train
gunshot_0199,gunshot_0199.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0199.wav,gunshot,3.0,16000,1,,,,1,train
aggression_0140,aggression_0140.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0140.wav,aggression,3.0,16000,1,,,,1,train
machinery_fault_0084,machinery_fault_0084.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0084.wav,machinery_fault,3.0,16000,1,,,,1,train
vehicle_horn_0112,vehicle_horn_0112.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0112.wav,vehicle_horn,3.0,16000,1,,,,1,train
glass_breaking_0135,glass_breaking_0135.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0135.wav,glass_breaking,3.0,16000,1,,,,1,train
panic_scream_0201,panic_scream_0201.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0201.wav,panic_scream,3.0,16000,1,,,,1,train
panic_scream_0100,panic_scream_0100.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0100.wav,panic_scream,3.0,16000,1,,,,1,train
aggression_0025,aggression_0025.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0025.wav,aggression,3.0,16000,1,,,,1,train
vehicle_horn_0280,vehicle_horn_0280.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0280.wav,vehicle_horn,3.0,16000,1,,,,1,train
glass_breaking_0072,glass_breaking_0072.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0072.wav,glass_breaking,3.0,16000,1,,,,1,train
glass_breaking_0190,glass_breaking_0190.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0190.wav,glass_breaking,3.0,16000,1,,,,1,train
machinery_fault_0196,machinery_fault_0196.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0196.wav,machinery_fault,3.0,16000,1,,,,1,train
background_noise_0205,background_noise_0205.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0205.wav,background_noise,3.0,16000,1,,,,1,train
panic_scream_0189,panic_scream_0189.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0189.wav,panic_scream,3.0,16000,1,,,,1,train
glass_breaking_0031,glass_breaking_0031.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0031.wav,glass_breaking,3.0,16000,1,,,,1,train
aggression_0245,aggression_0245.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0245.wav,aggression,3.0,16000,1,,,,1,train
gunshot_0207,gunshot_0207.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0207.wav,gunshot,3.0,16000,1,,,,1,train
gunshot_0295,gunshot_0295.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0295.wav,gunshot,3.0,16000,1,,,,1,train
glass_breaking_0133,glass_breaking_0133.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0133.wav,glass_breaking,3.0,16000,1,,,,1,train
vehicle_horn_0092,vehicle_horn_0092.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0092.wav,vehicle_horn,3.0,16000,1,,,,1,train
panic_scream_0016,panic_scream_0016.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0016.wav,panic_scream,3.0,16000,1,,,,1,train
panic_scream_0263,panic_scream_0263.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0263.wav,panic_scream,3.0,16000,1,,,,1,train
vehicle_horn_0249,vehicle_horn_0249.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0249.wav,vehicle_horn,3.0,16000,1,,,,1,train
vehicle_horn_0179,vehicle_horn_0179.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0179.wav,vehicle_horn,3.0,16000,1,,,,1,train
panic_scream_0108,panic_scream_0108.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0108.wav,panic_scream,3.0,16000,1,,,,1,train
panic_scream_0286,panic_scream_0286.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0286.wav,panic_scream,3.0,16000,1,,,,1,train
machinery_fault_0282,machinery_fault_0282.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\machinery_fault\machinery_fault_0282.wav,machinery_fault,3.0,16000,1,,,,1,train
glass_breaking_0004,glass_breaking_0004.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0004.wav,glass_breaking,3.0,16000,1,,,,1,train
glass_breaking_0102,glass_breaking_0102.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0102.wav,glass_breaking,3.0,16000,1,,,,1,train
animal_sound_0096,animal_sound_0096.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0096.wav,animal_sound,3.0,16000,1,,,,1,train
gunshot_0114,gunshot_0114.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0114.wav,gunshot,3.0,16000,1,,,,1,train
aggression_0262,aggression_0262.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0262.wav,aggression,3.0,16000,1,,,,1,train
aggression_0085,aggression_0085.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0085.wav,aggression,3.0,16000,1,,,,1,train
glass_breaking_0142,glass_breaking_0142.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0142.wav,glass_breaking,3.0,16000,1,,,,1,train
alarm_siren_0242,alarm_siren_0242.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0242.wav,alarm_siren,3.0,16000,1,,,,1,train
aggression_0145,aggression_0145.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0145.wav,aggression,3.0,16000,1,,,,1,train
aggression_0227,aggression_0227.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0227.wav,aggression,3.0,16000,1,,,,1,train
aggression_0183,aggression_0183.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0183.wav,aggression,3.0,16000,1,,,,1,train
glass_breaking_0238,glass_breaking_0238.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0238.wav,glass_breaking,3.0,16000,1,,,,1,train
alarm_siren_0190,alarm_siren_0190.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\alarm_siren\alarm_siren_0190.wav,alarm_siren,3.0,16000,1,,,,1,train
vehicle_horn_0128,vehicle_horn_0128.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0128.wav,vehicle_horn,3.0,16000,1,,,,1,train
gunshot_0184,gunshot_0184.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\gunshot\gunshot_0184.wav,gunshot,3.0,16000,1,,,,1,train
animal_sound_0037,animal_sound_0037.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0037.wav,animal_sound,3.0,16000,1,,,,1,train
aggression_0148,aggression_0148.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0148.wav,aggression,3.0,16000,1,,,,1,train
background_noise_0294,background_noise_0294.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\background_noise\background_noise_0294.wav,background_noise,3.0,16000,1,,,,1,train
animal_sound_0040,animal_sound_0040.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\animal_sound\animal_sound_0040.wav,animal_sound,3.0,16000,1,,,,1,train
panic_scream_0208,panic_scream_0208.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\panic_scream\panic_scream_0208.wav,panic_scream,3.0,16000,1,,,,1,train
vehicle_horn_0110,vehicle_horn_0110.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0110.wav,vehicle_horn,3.0,16000,1,,,,1,train
vehicle_horn_0003,vehicle_horn_0003.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\vehicle_horn\vehicle_horn_0003.wav,vehicle_horn,3.0,16000,1,,,,1,train
glass_breaking_0130,glass_breaking_0130.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\glass_breaking\glass_breaking_0130.wav,glass_breaking,3.0,16000,1,,,,1,train
aggression_0109,aggression_0109.wav,C:\Users\Afzal Compters\Desktop\Sonic-sentinal-AI\audio_dataset\originals\aggression\aggression_0109.wav,aggression,3.0,16000,1,,,,1,train
